Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
191,646.701288,0.015657263293682874
192,642.227656,0.016709415038085734
193,648.313402,0.015744307672816062
194,646.316938,0.015252505364219295
195,648.428067,0.017001817412287658
196,646.828006,0.015800098844396277
197,648.014603,0.014300346910291941
198,649.527454,0.013860389241426886
199,648.265946,0.013188124846556669
200,638.336915,0.013310866754935580
201,635.368835,0.015041619898424827
202,635.654989,0.017099723261664153
203,629.715310,0.015835959243297962
204,634.240384,0.016088303489019955
205,633.136493,0.018660858352441901
206,634.880804,0.019023562003559237
207,644.193833,0.015883604522229228
208,649.582017,0.013565867047191512
209,649.384202,0.013280993558130824
210,643.249948,0.015209397296858109
211,639.869165,0.015617920119006827
212,643.676054,0.015305265413853257
213,645.510496,0.016560634574667391
214,649.091529,0.016348232255920626
215,651.633531,0.014341917224602681
216,654.191799,0.013481928873938266
217,649.698306,0.014589605290335888
218,649.082596,0.013699162245308719
219,651.228117,0.014277853788633645
220,657.054849,0.014699234569592334
221,657.787088,0.013774527951720128
222,653.250029,0.012523668147298335
223,653.930353,0.012777449730025229
224,652.696967,0.013879642127859252
225,649.550337,0.013667459029621324
226,651.698580,0.013762122044299470
227,653.213349,0.014828470366542548
228,652.435869,0.014818112027221277
229,644.722501,0.015468731628924242
230,643.841885,0.015871147948833209
231,642.924083,0.014299714133510237
232,642.088477,0.016239505869999279
233,638.005592,0.015095777160147261
234,637.071458,0.014745684879918841
235,637.030724,0.014143945719832372
236,640.230628,0.013787878547047163
237,638.571503,0.014376847127712188
238,637.702087,0.013716017037465398
239,640.741256,0.013810782844609860
240,643.880574,0.014223428744094810
241,646.725932,0.014291963383091992
242,648.366997,0.015093834750140752
243,652.222458,0.013981224418645867
244,657.701091,0.013563830486198967
245,656.598891,0.013077424476938789
246,647.874133,0.013734937418825479
247,643.409194,0.014238098728185315
248,648.077900,0.013526694451450157
249,649.452560,0.013828368290214069
250,645.826936,0.014316516663286942
251,643.545513,0.014536392483195808
252,644.911998,0.014424731292907476
253,648.646427,0.013813754924273168
254,647.237197,0.013404178977511144
255,643.720847,0.014716280504779864
256,640.323277,0.014433313416479722
257,641.851084,0.014251227696880425
258,641.183859,0.014654874730076079
259,642.408587,0.015317485498885480
260,644.484610,0.015074479281283637
261,643.950407,0.015541822251401667
262,639.077163,0.017775922686086812
263,645.916871,0.015439761557679860
264,648.329702,0.014115274418188301
265,651.260099,0.013215150729954137
266,649.553279,0.013296138395560484
267,646.375891,0.013778458747360209
268,644.457989,0.014710129996075618
269,645.655077,0.014867243697005436
270,648.125939,0.013485717963673831
271,642.898798,0.012997720928935905
272,641.846908,0.014865079797808704
273,646.857806,0.014511511477416890
274,649.306022,0.013269796912121316
275,654.357446,0.014610303530963400
276,656.716082,0.013884691573678224
277,652.587891,0.013722515539173826
278,654.566492,0.014027560844190360
279,652.334937,0.014097121604663415
280,655.898632,0.014195514454458493
281,656.213730,0.013616790435928778
282,652.015572,0.014504470472096166
283,653.592332,0.012716515644565031
284,651.619563,0.014728938068546240
285,648.915882,0.013092742728152170
286,652.283548,0.012578151422962296
287,658.184818,0.012450187203674315
288,656.636750,0.012157891962154051
289,651.879014,0.013322814587141820
290,649.076433,0.015060165826343929
291,646.710559,0.013871236608429992
292,647.048296,0.014920547873753966
293,641.952182,0.015383246447950860
294,642.865847,0.014202273032678242
295,643.892434,0.013858672416667158
296,646.654358,0.013265650661124707
297,643.200405,0.012251556418719164
298,643.192592,0.013393805622460590
299,640.075595,0.013444891660392800
300,640.038728,0.014893534591656923
301,642.478521,0.015065998665550638
302,643.494789,0.014714999659560177
303,643.367905,0.014407270780856039
304,640.114839,0.014761053412267704
305,641.137036,0.013382917521300821
306,639.537109,0.013170097458716650
307,641.482065,0.013417399639231395
308,638.962369,0.014858687932154970
309,639.078464,0.015414510882564040
310,638.793682,0.014629160943312345
311,643.054075,0.013738972394681283
312,642.759265,0.014001074404747578
313,641.055175,0.015283050686575034
314,645.503011,0.016389935781152744
315,643.173995,0.016522015612533223
316,645.698604,0.015580842646455277
317,642.520909,0.014321985472230825
318,638.900735,0.015188465069985833
319,636.496942,0.014959585915197120
320,630.928186,0.014745598467651286
321,625.292507,0.016266179371383589
322,631.770613,0.015533907199400352
323,626.508491,0.016696143036258371
324,632.565324,0.015305871192208918
